frame_tooltip,,,x_tooltip,y_tooltip,
4108.0,Vitrector_tooltip,0,1170,954,0.66197205
4112.0,Vitrector_tooltip,0,1175,950,0.69100344
4120.0,Vitrector_tooltip,0,1208,935,0.117257856
4122.0,Vitrector_tooltip,0,1210,934,0.2786617
4134.0,Vitrector_tooltip,0,1214,916,0.43674856
4138.0,Vitrector_tooltip,0,1215,914,0.19159976
4140.0,Vitrector_tooltip,0,1225,914,0.3958192
4142.0,Vitrector_tooltip,0,1225,914,0.234274
4144.0,Vitrector_tooltip,0,1225,914,0.20571917
4148.0,Vitrector_tooltip,0,1239,888,0.26167527
4150.0,Vitrector_tooltip,0,1239,886,0.2487393
4152.0,Vitrector_tooltip,0,1239,885,0.20152731
4154.0,Vitrector_tooltip,0,1240,884,0.23770688
4178.0,Vitrector_tooltip,0,1300,816,0.11404249
4246.0,Vitrector_tooltip,0,1209,750,0.30545425
4248.0,Vitrector_tooltip,0,1206,747,0.20752692
4254.0,Vitrector_tooltip,0,1212,714,0.15017553
4256.0,Vitrector_tooltip,0,1211,708,0.10875749
4258.0,Vitrector_tooltip,0,1211,706,0.63495547
4262.0,Vitrector_tooltip,0,1206,705,0.42201665
4264.0,Vitrector_tooltip,0,1197,704,0.32247534
4268.0,Vitrector_tooltip,0,1183,704,0.103830725
4290.0,Vitrector_tooltip,0,1194,681,0.10707948
4292.0,Vitrector_tooltip,0,1196,678,0.1447967
4296.0,Vitrector_tooltip,0,1204,675,0.14054805
4302.0,Vitrector_tooltip,0,1207,696,0.12024149
4324.0,Vitrector_tooltip,0,1177,747,0.10277619
4330.0,Vitrector_tooltip,0,1153,782,0.19436923
4330.0,Vitrector_tooltip,0,1154,782,0.7528113
4332.0,Vitrector_tooltip,0,1150,784,0.126581
4332.0,Vitrector_tooltip,0,1146,796,0.21998006
4334.0,Vitrector_tooltip,0,1141,803,0.20067632
4340.0,Vitrector_tooltip,0,1121,828,0.42163157
4342.0,Vitrector_tooltip,0,1113,843,0.63451463
4344.0,Vitrector_tooltip,0,1115,845,0.97046566
4344.0,Vitrector_tooltip,0,1114,850,0.97801536
4346.0,Vitrector_tooltip,0,1111,854,0.9542303
4350.0,Vitrector_tooltip,0,1108,855,0.92278373
4352.0,Vitrector_tooltip,0,1106,856,0.67261124
4354.0,Vitrector_tooltip,0,1095,860,0.56614083
4356.0,Vitrector_tooltip,0,1094,865,0.92440814
4358.0,Vitrector_tooltip,0,1091,871,0.8745691
4358.0,Vitrector_tooltip,0,1089,873,0.72701126
4360.0,Vitrector_tooltip,0,1086,881,0.96592396
4362.0,Vitrector_tooltip,0,1085,884,0.9779023
4364.0,Vitrector_tooltip,0,1086,886,0.94698596
4366.0,Vitrector_tooltip,0,1084,888,0.9474475
4368.0,Vitrector_tooltip,0,1083,889,0.91117346
4372.0,Vitrector_tooltip,0,1074,893,0.84044135
4374.0,Vitrector_tooltip,0,1071,895,0.76117
4376.0,Vitrector_tooltip,0,1071,889,0.13748187
4376.0,Vitrector_tooltip,0,1059,897,0.9125994
4378.0,Vitrector_tooltip,0,1051,902,0.9792157
4378.0,Vitrector_tooltip,0,1047,906,0.94529337
4380.0,Vitrector_tooltip,0,1038,911,0.7612282
4382.0,Vitrector_tooltip,0,1030,913,0.7908124
4386.0,Vitrector_tooltip,0,1025,913,0.97429377
4388.0,Vitrector_tooltip,0,1019,915,0.9906052
4388.0,Vitrector_tooltip,0,1017,915,0.9888496
4390.0,Vitrector_tooltip,0,1013,914,0.96754587
4392.0,Vitrector_tooltip,0,1011,907,0.8201761
4394.0,Vitrector_tooltip,0,1009,906,0.83053166
4396.0,Vitrector_tooltip,0,1006,905,0.75291395
4400.0,Vitrector_tooltip,0,1000,906,0.79049456
4402.0,Vitrector_tooltip,0,992,909,0.9352505
4404.0,Vitrector_tooltip,0,983,906,0.8169971
4406.0,Vitrector_tooltip,0,977,912,0.7729548
4408.0,Vitrector_tooltip,0,973,912,0.5853584
4408.0,Vitrector_tooltip,0,962,909,0.89546496
4410.0,Vitrector_tooltip,0,956,906,0.87968606
4412.0,Vitrector_tooltip,0,949,910,0.79315066
4414.0,Vitrector_tooltip,0,943,911,0.48930535
4416.0,Vitrector_tooltip,0,938,912,0.86180735
4418.0,Vitrector_tooltip,0,935,913,0.9142347
4422.0,Vitrector_tooltip,0,934,913,0.92864674
4424.0,Vitrector_tooltip,0,932,914,0.9498511
4426.0,Vitrector_tooltip,0,927,915,0.99345386
4428.0,Vitrector_tooltip,0,924,917,0.98626536
4430.0,Vitrector_tooltip,0,921,915,0.988488
4432.0,Vitrector_tooltip,0,918,914,0.95477945
4432.0,Vitrector_tooltip,0,915,914,0.88841426
4434.0,Vitrector_tooltip,0,910,912,0.8226383
4436.0,Vitrector_tooltip,0,908,913,0.88107413
4438.0,Vitrector_tooltip,0,905,914,0.9091121
4440.0,Vitrector_tooltip,0,902,918,0.95922494
4444.0,Vitrector_tooltip,0,899,920,0.9599015
4446.0,Vitrector_tooltip,0,897,921,0.9819838
4446.0,Vitrector_tooltip,0,895,922,0.97224164
4448.0,Vitrector_tooltip,0,893,923,0.96025544
4452.0,Vitrector_tooltip,0,890,923,0.9172398
4454.0,Vitrector_tooltip,0,885,927,0.8744734
4456.0,Vitrector_tooltip,0,882,928,0.6686285
4458.0,Vitrector_tooltip,0,881,931,0.60047376
4460.0,Vitrector_tooltip,0,878,933,0.8250692
4460.0,Vitrector_tooltip,0,876,936,0.92832816
4462.0,Vitrector_tooltip,0,879,937,0.90398884
4464.0,Vitrector_tooltip,0,878,938,0.8544165
4466.0,Vitrector_tooltip,0,877,939,0.7792081
4468.0,Vitrector_tooltip,0,877,939,0.8168932
4472.0,Vitrector_tooltip,0,877,939,0.82668173
4472.0,Vitrector_tooltip,0,997,434,0.11301654
4472.0,Vitrector_tooltip,0,876,939,0.8644548
4474.0,Vitrector_tooltip,0,997,435,0.14664549
4474.0,Vitrector_tooltip,0,875,939,0.90571
4476.0,Vitrector_tooltip,0,997,435,0.15001777
4476.0,Vitrector_tooltip,0,874,939,0.9298377
4478.0,Vitrector_tooltip,0,1063,445,0.10914625
4478.0,Vitrector_tooltip,0,1021,451,0.11377364
4478.0,Vitrector_tooltip,0,997,436,0.17908122
4478.0,Vitrector_tooltip,0,873,939,0.92795867
4480.0,Vitrector_tooltip,0,1021,450,0.12057587
4480.0,Vitrector_tooltip,0,1015,437,0.12287962
4480.0,Vitrector_tooltip,0,999,435,0.1433475
4480.0,Vitrector_tooltip,0,872,939,0.9294077
4484.0,Vitrector_tooltip,0,1017,437,0.1354054
4484.0,Vitrector_tooltip,0,1022,451,0.18817407
4484.0,Vitrector_tooltip,0,872,939,0.93296933
4484.0,Vitrector_tooltip,0,1017,438,0.119455956
4484.0,Vitrector_tooltip,0,1022,452,0.19451301
4484.0,Vitrector_tooltip,0,870,939,0.9401315
4486.0,Vitrector_tooltip,0,1017,438,0.118078046
4486.0,Vitrector_tooltip,0,1022,451,0.19329703
4486.0,Vitrector_tooltip,0,869,938,0.93800795
4488.0,Vitrector_tooltip,0,1019,439,0.13805611
4488.0,Vitrector_tooltip,0,1022,452,0.19010697
4488.0,Vitrector_tooltip,0,867,939,0.92656195
4490.0,Vitrector_tooltip,0,1021,440,0.14743917
4490.0,Vitrector_tooltip,0,1023,451,0.22593847
4490.0,Vitrector_tooltip,0,866,938,0.89176273
4492.0,Vitrector_tooltip,0,1020,440,0.16710757
4492.0,Vitrector_tooltip,0,1022,451,0.2153632
4492.0,Vitrector_tooltip,0,865,938,0.9002741
4496.0,Vitrector_tooltip,0,1020,440,0.17431974
4496.0,Vitrector_tooltip,0,1022,451,0.2128972
4496.0,Vitrector_tooltip,0,864,938,0.9025457
4498.0,Vitrector_tooltip,0,1021,440,0.16583514
4498.0,Vitrector_tooltip,0,1023,450,0.210106
4498.0,Vitrector_tooltip,0,863,938,0.9030694
4500.0,Vitrector_tooltip,0,1021,440,0.1406641
4500.0,Vitrector_tooltip,0,1024,450,0.17039251
4500.0,Vitrector_tooltip,0,862,939,0.8894922
4500.0,Vitrector_tooltip,0,1022,440,0.1320265
4500.0,Vitrector_tooltip,0,1024,450,0.16871199
4500.0,Vitrector_tooltip,0,861,939,0.914984
4502.0,Vitrector_tooltip,0,1022,440,0.11235969
4502.0,Vitrector_tooltip,0,1023,450,0.159598
4502.0,Vitrector_tooltip,0,861,938,0.90915495
4504.0,Vitrector_tooltip,0,1024,451,0.15154766
4504.0,Vitrector_tooltip,0,859,938,0.92194843
4508.0,Vitrector_tooltip,0,1025,452,0.19535293
4508.0,Vitrector_tooltip,0,855,936,0.8183973
4510.0,Vitrector_tooltip,0,1025,452,0.10491187
4510.0,Vitrector_tooltip,0,849,935,0.86036545
4512.0,Vitrector_tooltip,0,1024,452,0.10055365
4512.0,Vitrector_tooltip,0,845,934,0.9223916
4514.0,Vitrector_tooltip,0,846,935,0.884464
4514.0,Vitrector_tooltip,0,1049,454,0.11871341
4514.0,Vitrector_tooltip,0,844,936,0.89839405
4516.0,Vitrector_tooltip,0,1049,454,0.14008059
4516.0,Vitrector_tooltip,0,844,936,0.9514451
4518.0,Vitrector_tooltip,0,1049,453,0.13024819
4518.0,Vitrector_tooltip,0,843,936,0.9570837
4520.0,Vitrector_tooltip,0,1049,454,0.19286159
4520.0,Vitrector_tooltip,0,841,935,0.9778997
4524.0,Vitrector_tooltip,0,1049,453,0.17069231
4524.0,Vitrector_tooltip,0,839,935,0.9716632
4526.0,Vitrector_tooltip,0,1049,453,0.19617999
4526.0,Vitrector_tooltip,0,836,934,0.9722859
4526.0,Vitrector_tooltip,0,1048,453,0.1721178
4526.0,Vitrector_tooltip,0,834,933,0.9408279
4528.0,Vitrector_tooltip,0,1048,453,0.19773985
4528.0,Vitrector_tooltip,0,831,933,0.9461586
4530.0,Vitrector_tooltip,0,1048,453,0.2158055
4530.0,Vitrector_tooltip,0,829,933,0.90507
4532.0,Vitrector_tooltip,0,1047,453,0.19480261
4532.0,Vitrector_tooltip,0,828,933,0.90834945
4536.0,Vitrector_tooltip,0,1048,453,0.18954137
4536.0,Vitrector_tooltip,0,826,934,0.8592099
4536.0,Vitrector_tooltip,0,1047,453,0.17858377
4536.0,Vitrector_tooltip,0,825,935,0.72244626
4538.0,Vitrector_tooltip,0,1048,454,0.14904115
4538.0,Vitrector_tooltip,0,823,935,0.6601312
4540.0,Vitrector_tooltip,0,1027,453,0.12888324
4540.0,Vitrector_tooltip,0,1047,454,0.15536234
4540.0,Vitrector_tooltip,0,823,935,0.5832117
4542.0,Vitrector_tooltip,0,1045,453,0.14583917
4542.0,Vitrector_tooltip,0,1027,453,0.14671737
4542.0,Vitrector_tooltip,0,823,936,0.3883352
4544.0,Vitrector_tooltip,0,1027,453,0.13284534
4544.0,Vitrector_tooltip,0,1046,454,0.13682817
4544.0,Vitrector_tooltip,0,822,937,0.27585432
4546.0,Vitrector_tooltip,0,1044,454,0.15149242
4546.0,Vitrector_tooltip,0,1026,453,0.18296139
4546.0,Vitrector_tooltip,0,818,938,0.18729688
4548.0,Vitrector_tooltip,0,818,938,0.16602482
4552.0,Vitrector_tooltip,0,816,939,0.29986152
4554.0,Vitrector_tooltip,0,814,939,0.60880053
4556.0,Vitrector_tooltip,0,810,939,0.6472065
4558.0,Vitrector_tooltip,0,810,939,0.48202088
4560.0,Vitrector_tooltip,0,808,940,0.4695215
4560.0,Vitrector_tooltip,0,807,941,0.27792436
4564.0,Vitrector_tooltip,0,807,941,0.19754136
4566.0,Vitrector_tooltip,0,807,941,0.19511828
4568.0,Vitrector_tooltip,0,807,941,0.22578955
4568.0,Vitrector_tooltip,0,806,946,0.2873763
4572.0,Vitrector_tooltip,0,806,946,0.31426924
4574.0,Vitrector_tooltip,0,806,946,0.3105193
4576.0,Vitrector_tooltip,0,806,946,0.24027433
4578.0,Vitrector_tooltip,0,805,941,0.2988036
4580.0,Vitrector_tooltip,0,803,941,0.30048808
4582.0,Vitrector_tooltip,0,803,941,0.38859615
4582.0,Vitrector_tooltip,0,802,941,0.42218718
4584.0,Vitrector_tooltip,0,801,940,0.48818856
4588.0,Vitrector_tooltip,0,800,937,0.7043008
4590.0,Vitrector_tooltip,0,802,936,0.40365952
4590.0,Vitrector_tooltip,0,802,933,0.65185595
4592.0,Vitrector_tooltip,0,810,931,0.91322947
4594.0,Vitrector_tooltip,0,813,930,0.8778943
4598.0,Vitrector_tooltip,0,819,931,0.903873
4600.0,Vitrector_tooltip,0,820,933,0.80391717
4600.0,Vitrector_tooltip,0,822,933,0.3687691
4602.0,Vitrector_tooltip,0,823,933,0.4011787
4606.0,Vitrector_tooltip,0,827,933,0.5401341
4608.0,Vitrector_tooltip,0,830,930,0.62368155
4610.0,Vitrector_tooltip,0,835,930,0.82284343
4612.0,Vitrector_tooltip,0,835,928,0.68466157
4614.0,Vitrector_tooltip,0,838,923,0.7076577
4614.0,Vitrector_tooltip,0,838,923,0.76118743
4618.0,Vitrector_tooltip,0,837,924,0.6615528
4620.0,Vitrector_tooltip,0,837,922,0.8814462
4622.0,Vitrector_tooltip,0,837,920,0.83402026
4624.0,Vitrector_tooltip,0,838,917,0.9437716
4626.0,Vitrector_tooltip,0,840,915,0.94311404
4628.0,Vitrector_tooltip,0,842,914,0.91370225
4630.0,Vitrector_tooltip,0,846,913,0.8544873
4632.0,Vitrector_tooltip,0,848,914,0.63484144
4634.0,Vitrector_tooltip,0,848,915,0.58667815
4636.0,Vitrector_tooltip,0,848,919,0.5689668
4638.0,Vitrector_tooltip,0,853,922,0.4292022
4640.0,Vitrector_tooltip,0,851,930,0.4105805
4640.0,Vitrector_tooltip,0,853,930,0.5073541
4642.0,Vitrector_tooltip,0,854,930,0.6108625
4644.0,Vitrector_tooltip,0,860,922,0.8433938
4646.0,Vitrector_tooltip,0,861,921,0.8240042
4648.0,Vitrector_tooltip,0,861,922,0.8150858
4650.0,Vitrector_tooltip,0,860,922,0.7525583
4652.0,Vitrector_tooltip,0,860,922,0.8046847
4654.0,Vitrector_tooltip,0,862,922,0.89211565
4658.0,Vitrector_tooltip,0,862,922,0.90576035
4658.0,Vitrector_tooltip,0,862,921,0.93553996
4660.0,Vitrector_tooltip,0,861,921,0.921534
4664.0,Vitrector_tooltip,0,858,921,0.869928
4664.0,Vitrector_tooltip,0,859,922,0.8549374
4666.0,Vitrector_tooltip,0,857,921,0.798332
4668.0,Vitrector_tooltip,0,856,922,0.7340249
4670.0,Vitrector_tooltip,0,848,922,0.83996034
4672.0,Vitrector_tooltip,0,846,923,0.91615355
4674.0,Vitrector_tooltip,0,842,922,0.9287115
4676.0,Vitrector_tooltip,0,837,923,0.9599581
4680.0,Vitrector_tooltip,0,830,923,0.84114426
4682.0,Vitrector_tooltip,0,827,923,0.5992907
4684.0,Vitrector_tooltip,0,817,919,0.61119527
4686.0,Vitrector_tooltip,0,811,916,0.94346946
4688.0,Vitrector_tooltip,0,808,915,0.87783784
4690.0,Vitrector_tooltip,0,808,912,0.6890288
4692.0,Vitrector_tooltip,0,809,901,0.73177373
4694.0,Vitrector_tooltip,0,810,898,0.5908228
4696.0,Vitrector_tooltip,0,811,889,0.6137949
4698.0,Vitrector_tooltip,0,810,884,0.25287008
4700.0,Vitrector_tooltip,0,812,879,0.34874526
4702.0,Vitrector_tooltip,0,810,867,0.2578996
4702.0,Vitrector_tooltip,0,813,864,0.77005684
4704.0,Vitrector_tooltip,0,813,864,0.8571559
4708.0,Vitrector_tooltip,0,812,863,0.85653085
4710.0,Vitrector_tooltip,0,811,864,0.897323
4712.0,Vitrector_tooltip,0,809,864,0.9153298
4714.0,Vitrector_tooltip,0,808,864,0.93373895
4716.0,Vitrector_tooltip,0,802,867,0.81733394
4718.0,Vitrector_tooltip,0,758,884,0.44261506
4718.0,Vitrector_tooltip,0,755,883,0.79165584
4720.0,Vitrector_tooltip,0,754,886,0.94786596
4722.0,Vitrector_tooltip,0,753,886,0.964011
4724.0,Vitrector_tooltip,0,756,886,0.93860066
4726.0,Vitrector_tooltip,0,757,884,0.8180988
4730.0,Vitrector_tooltip,0,755,880,0.72477734
4730.0,Vitrector_tooltip,0,757,879,0.7291423
4732.0,Vitrector_tooltip,0,756,880,0.8443001
4734.0,Vitrector_tooltip,0,754,880,0.9474634
4736.0,Vitrector_tooltip,0,752,878,0.9078947
4740.0,Vitrector_tooltip,0,751,877,0.7580453
4742.0,Vitrector_tooltip,0,752,872,0.7664561
4744.0,Vitrector_tooltip,0,752,871,0.858787
4746.0,Vitrector_tooltip,0,752,870,0.8992475
4748.0,Vitrector_tooltip,0,752,868,0.94429994
4748.0,Vitrector_tooltip,0,755,866,0.9018585
4752.0,Vitrector_tooltip,0,756,862,0.82463145
4752.0,Vitrector_tooltip,0,756,861,0.49608153
4754.0,Vitrector_tooltip,0,766,855,0.54835635
4756.0,Vitrector_tooltip,0,765,854,0.58891565
4760.0,Vitrector_tooltip,0,765,854,0.589638
4762.0,Vitrector_tooltip,0,755,859,0.62290967
4764.0,Vitrector_tooltip,0,755,855,0.7010632
4766.0,Vitrector_tooltip,0,755,855,0.7852427
4768.0,Vitrector_tooltip,0,753,855,0.8593112
4770.0,Vitrector_tooltip,0,753,855,0.8682845
4772.0,Vitrector_tooltip,0,751,855,0.8859227
4774.0,Vitrector_tooltip,0,750,854,0.9803776
4774.0,Vitrector_tooltip,0,747,853,0.9853543
4776.0,Vitrector_tooltip,0,745,853,0.98639166
4778.0,Vitrector_tooltip,0,742,853,0.96330994
4780.0,Vitrector_tooltip,0,740,854,0.9057793
4782.0,Vitrector_tooltip,0,738,854,0.8754589
4784.0,Vitrector_tooltip,0,738,855,0.69924045
4786.0,Vitrector_tooltip,0,734,861,0.65443754
4788.0,Vitrector_tooltip,0,724,865,0.78710717
4790.0,Vitrector_tooltip,0,720,865,0.95658296
4794.0,Vitrector_tooltip,0,719,868,0.90347743
4796.0,Vitrector_tooltip,0,716,870,0.88453037
4796.0,Vitrector_tooltip,0,713,877,0.76178867
4798.0,Vitrector_tooltip,0,712,880,0.8891377
4800.0,Vitrector_tooltip,0,712,883,0.8973337
4804.0,Vitrector_tooltip,0,710,885,0.9478083
4806.0,Vitrector_tooltip,0,709,886,0.94585633
4806.0,Vitrector_tooltip,0,708,886,0.9087847
4808.0,Vitrector_tooltip,0,708,885,0.9113711
4812.0,Vitrector_tooltip,0,707,885,0.9089842
4814.0,Vitrector_tooltip,0,704,886,0.89160985
4816.0,Vitrector_tooltip,0,701,885,0.7788107
4818.0,Vitrector_tooltip,0,700,882,0.56417185
4820.0,Vitrector_tooltip,0,696,879,0.50549346
4822.0,Vitrector_tooltip,0,694,870,0.9163322
4824.0,Vitrector_tooltip,0,694,868,0.9089321
4824.0,Vitrector_tooltip,0,690,865,0.9063776
4826.0,Vitrector_tooltip,0,687,862,0.8127553
4828.0,Vitrector_tooltip,0,683,852,0.95088524
4830.0,Vitrector_tooltip,0,682,851,0.97477686
4832.0,Vitrector_tooltip,0,680,850,0.9627542
4834.0,Vitrector_tooltip,0,677,850,0.92860425
4836.0,Vitrector_tooltip,0,676,849,0.9340567
4838.0,Vitrector_tooltip,0,675,849,0.88372386
4840.0,Vitrector_tooltip,0,675,851,0.8082096
4844.0,Vitrector_tooltip,0,672,851,0.52520716
4846.0,Vitrector_tooltip,0,664,851,0.59656936
4846.0,Vitrector_tooltip,0,662,851,0.83850354
4848.0,Vitrector_tooltip,0,662,850,0.88063633
4850.0,Vitrector_tooltip,0,661,851,0.8934008
4854.0,Vitrector_tooltip,0,658,849,0.9435627
4856.0,Vitrector_tooltip,0,656,847,0.9548489
4856.0,Vitrector_tooltip,0,653,845,0.8989266
4858.0,Vitrector_tooltip,0,649,844,0.7632291
4860.0,Vitrector_tooltip,0,648,843,0.7414714
4864.0,Vitrector_tooltip,0,649,836,0.7613553
4866.0,Vitrector_tooltip,0,648,836,0.7338809
4868.0,Vitrector_tooltip,0,646,836,0.7438594
4870.0,Vitrector_tooltip,0,646,835,0.8531719
4872.0,Vitrector_tooltip,0,645,835,0.89114255
4874.0,Vitrector_tooltip,0,645,833,0.9118761
4876.0,Vitrector_tooltip,0,644,832,0.8515593
4876.0,Vitrector_tooltip,0,645,830,0.781443
4878.0,Vitrector_tooltip,0,641,826,0.6867298
4880.0,Vitrector_tooltip,0,640,825,0.4395003
4882.0,Vitrector_tooltip,0,633,820,0.38116404
4884.0,Vitrector_tooltip,0,632,820,0.5080703
4886.0,Vitrector_tooltip,0,632,819,0.76436585
4888.0,Vitrector_tooltip,0,630,819,0.7786977
4890.0,Vitrector_tooltip,0,630,819,0.6758415
4894.0,Vitrector_tooltip,0,629,820,0.82110226
4896.0,Vitrector_tooltip,0,627,819,0.87920743
4896.0,Vitrector_tooltip,0,627,820,0.86071616
4898.0,Vitrector_tooltip,0,626,820,0.8392373
4900.0,Vitrector_tooltip,0,625,821,0.7932463
4904.0,Vitrector_tooltip,0,624,820,0.7279129
4906.0,Vitrector_tooltip,0,623,819,0.83340734
4906.0,Vitrector_tooltip,0,622,820,0.833958
4908.0,Vitrector_tooltip,0,621,819,0.8716884
4910.0,Vitrector_tooltip,0,620,819,0.84516764
4912.0,Vitrector_tooltip,0,619,818,0.88070005
4914.0,Vitrector_tooltip,0,619,818,0.89640623
4916.0,Vitrector_tooltip,0,619,817,0.9065413
4918.0,Vitrector_tooltip,0,619,817,0.8836573
4920.0,Vitrector_tooltip,0,618,818,0.8844579
4922.0,Vitrector_tooltip,0,618,818,0.86965835
4924.0,Vitrector_tooltip,0,617,818,0.8433596
4926.0,Vitrector_tooltip,0,616,818,0.8348403
4928.0,Vitrector_tooltip,0,617,819,0.8627532
4930.0,Vitrector_tooltip,0,616,819,0.8530363
4932.0,Vitrector_tooltip,0,616,820,0.8036435
4936.0,Vitrector_tooltip,0,615,821,0.5765615
4938.0,Vitrector_tooltip,0,744,419,0.10175647
4938.0,Vitrector_tooltip,0,615,821,0.41057375
4938.0,Vitrector_tooltip,0,614,824,0.42855144
4940.0,Vitrector_tooltip,0,613,824,0.38154954
4942.0,Vitrector_tooltip,0,611,821,0.32097512
4946.0,Vitrector_tooltip,0,611,821,0.4059746
4948.0,Vitrector_tooltip,0,612,821,0.41224074
4948.0,Vitrector_tooltip,0,611,820,0.39313143
4950.0,Vitrector_tooltip,0,610,820,0.34633645
4952.0,Vitrector_tooltip,0,740,424,0.10398962
4952.0,Vitrector_tooltip,0,611,819,0.3719601
4954.0,Vitrector_tooltip,0,738,422,0.22068205
4954.0,Vitrector_tooltip,0,610,818,0.43322277
4956.0,Vitrector_tooltip,0,604,817,0.4320588
4958.0,Vitrector_tooltip,0,603,815,0.5603671
4962.0,Vitrector_tooltip,0,741,420,0.17808874
4962.0,Vitrector_tooltip,0,603,816,0.4281848
4964.0,Vitrector_tooltip,0,741,420,0.18612157
4964.0,Vitrector_tooltip,0,602,814,0.42847073
4966.0,Vitrector_tooltip,0,742,417,0.19134189
4966.0,Vitrector_tooltip,0,602,811,0.37088504
4968.0,Vitrector_tooltip,0,602,807,0.2785292
4970.0,Vitrector_tooltip,0,602,807,0.17407075
4974.0,Vitrector_tooltip,0,600,803,0.1633365
4976.0,Vitrector_tooltip,0,600,802,0.30786335
4978.0,Vitrector_tooltip,0,600,800,0.45655024
4980.0,Vitrector_tooltip,0,600,800,0.5635101
4980.0,Vitrector_tooltip,0,600,800,0.5049258
4982.0,Vitrector_tooltip,0,599,799,0.6289648
4984.0,Vitrector_tooltip,0,600,799,0.5444012
4986.0,Vitrector_tooltip,0,599,798,0.77131164
4988.0,Vitrector_tooltip,0,599,794,0.42918625
4992.0,Vitrector_tooltip,0,597,791,0.49018636
4994.0,Vitrector_tooltip,0,596,791,0.47650778
4996.0,Vitrector_tooltip,0,596,790,0.5558421
4998.0,Vitrector_tooltip,0,597,790,0.5010198
5000.0,Vitrector_tooltip,0,595,784,0.68650085
5000.0,Vitrector_tooltip,0,596,783,0.6696139
5002.0,Vitrector_tooltip,0,596,781,0.78759027
5004.0,Vitrector_tooltip,0,598,780,0.7508624
5006.0,Vitrector_tooltip,0,594,776,0.8158419
5008.0,Vitrector_tooltip,0,593,774,0.53994614
5012.0,Vitrector_tooltip,0,593,768,0.70965177
5014.0,Vitrector_tooltip,0,593,767,0.8280449
5014.0,Vitrector_tooltip,0,593,766,0.8696726
5018.0,Vitrector_tooltip,0,593,765,0.91472864
5020.0,Vitrector_tooltip,0,594,764,0.9557564
5022.0,Vitrector_tooltip,0,594,762,0.94891596
5024.0,Vitrector_tooltip,0,592,759,0.98499435
5026.0,Vitrector_tooltip,0,592,759,0.9606445
5028.0,Vitrector_tooltip,0,589,757,0.928773
5030.0,Vitrector_tooltip,0,589,755,0.8642205
5032.0,Vitrector_tooltip,0,587,752,0.875601
5032.0,Vitrector_tooltip,0,589,754,0.78265053
5036.0,Vitrector_tooltip,0,589,755,0.7581994
5038.0,Vitrector_tooltip,0,590,756,0.5485197
5040.0,Vitrector_tooltip,0,586,763,0.84126663
5042.0,Vitrector_tooltip,0,588,764,0.16767295
5044.0,Vitrector_tooltip,0,586,766,0.6921785
5044.0,Vitrector_tooltip,0,585,781,0.61498195
5046.0,Vitrector_tooltip,0,584,784,0.47684482
5048.0,Vitrector_tooltip,0,587,791,0.15929353
5050.0,Vitrector_tooltip,0,585,792,0.4968538
5054.0,Vitrector_tooltip,0,586,800,0.16725594
5058.0,Vitrector_tooltip,0,587,810,0.116006196
5058.0,Vitrector_tooltip,0,767,409,0.13016365
5058.0,Vitrector_tooltip,0,766,408,0.15852882
5058.0,Vitrector_tooltip,0,586,815,0.6641552
5060.0,Vitrector_tooltip,0,767,408,0.17626695
5060.0,Vitrector_tooltip,0,588,826,0.61738104
5062.0,Vitrector_tooltip,0,766,408,0.111697234
5062.0,Vitrector_tooltip,0,591,827,0.67613894
5064.0,Vitrector_tooltip,0,765,408,0.10944136
5064.0,Vitrector_tooltip,0,592,829,0.8975701
5068.0,Vitrector_tooltip,0,593,830,0.9211977
5070.0,Vitrector_tooltip,0,765,408,0.1154863
5070.0,Vitrector_tooltip,0,594,831,0.96228975
5070.0,Vitrector_tooltip,0,766,408,0.16328342
5070.0,Vitrector_tooltip,0,594,831,0.9471874
5074.0,Vitrector_tooltip,0,595,832,0.93455076
5074.0,Vitrector_tooltip,0,596,834,0.72707886
5076.0,Vitrector_tooltip,0,596,835,0.79480386
5078.0,Vitrector_tooltip,0,596,836,0.70504355
5082.0,Vitrector_tooltip,0,596,836,0.64204997
5084.0,Vitrector_tooltip,0,764,406,0.12506396
5084.0,Vitrector_tooltip,0,596,837,0.38616714
5086.0,Vitrector_tooltip,0,755,407,0.115701795
5086.0,Vitrector_tooltip,0,597,843,0.3099777
5088.0,Vitrector_tooltip,0,597,844,0.448297
5090.0,Vitrector_tooltip,0,754,408,0.1190365
5090.0,Vitrector_tooltip,0,597,844,0.63021356
5092.0,Vitrector_tooltip,0,754,410,0.17220925
5092.0,Vitrector_tooltip,0,599,845,0.6778392
5094.0,Vitrector_tooltip,0,753,409,0.2874261
5094.0,Vitrector_tooltip,0,598,845,0.6739495
5094.0,Vitrector_tooltip,0,754,409,0.43123487
5094.0,Vitrector_tooltip,0,598,846,0.68338776
5096.0,Vitrector_tooltip,0,754,409,0.34455225
5096.0,Vitrector_tooltip,0,599,846,0.60082984
5098.0,Vitrector_tooltip,0,763,405,0.19881567
5098.0,Vitrector_tooltip,0,599,847,0.6321918
5100.0,Vitrector_tooltip,0,765,404,0.37830263
5100.0,Vitrector_tooltip,0,599,847,0.60085434
5104.0,Vitrector_tooltip,0,768,404,0.53245693
5104.0,Vitrector_tooltip,0,600,848,0.58822477
5106.0,Vitrector_tooltip,0,599,848,0.62293583
5106.0,Vitrector_tooltip,0,770,403,0.6399144
